COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,SALT,WASHING BAR,TOOTH PASTE,COFFEE,DETERGENT POWDER,BATHING SOAP,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,CHOCOLATE,CHOCOLATE,TOOTH PASTE,BISCUIT,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,BISCUIT,SALT,NOODLES,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,TEA POWDER,BATHING SOAP,TOOTH PASTE,WASHING BAR,WASHING BAR,SALT,NOODLES,HAIR OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,TEA POWDER,TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,TOOTH BRUSH,BISCUIT,BISCUIT,WASHING BAR,WASHING BAR,DISHWASH BAR,DETERGENT POWDER,SHAMOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,SALT,SUGAR,TOOTH PASTE,BISCUIT,BATHING SOAP,WASHING BAR,PAPAD,TEA POWDER,HAIR OIL,DISHWASH BAR,DETERGENT POWDER,TOOTH BRUSH,BODY LOTION,HAND WASH,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TEA POWDER,BISCUIT,SALT,HAIR OIL,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TOOTH PASTE,TEA POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,TOOTH PASTE,BATHING SOAP,DISHWASH BAR,FACE CREAM,BODY LOTION,DETERGENT POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TOOTH PASTE,WASHING BAR,LIFEBUOY LF 1G,BATHING SOAP,DISHWASH BAR,DETERGENT POWDER,TOOTH BRUSH,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,TOOTH PASTE,BISCUIT,CHOCOLATE,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,COOKING OIL,TOOTH PASTE,BISCUIT,DISHWASH BAR,BISCUIT,BISCUIT,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,COOKING OIL,CHOCOLATE,WASHING POWDER,BISCUIT,HAND WASH,NOODLES,BATHING SOAP,BOURNVITA,TOOTH PASTE,TOOTH BRUSH,PAPAD,WASHING BAR,BODY LOTION,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,HAIR OIL,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT LIQUID,SHAMPOO,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,SALT,TEA POWDER,TOOTH PASTE,COFFEE,WASHING BAR,HAIR OIL,BATHING SOAP,BISCUIT,HAIR OIL,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,SALT,BATHING SOAP,TEA POWDER,BISCUIT,BATHING SOAP,DISHWASH BAR,WASHING BAR,DISHWASH BAR,DETERGENT POWDER,BATHING SOAP,WASHING BAR,DETERGENT POWDER,PAPAD,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TEA POWDER,BISCUIT,CHOCOLATE,WASHING BAR,TOOTH PASTE,WASHING BAR,DETERGENT POWDER,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,HAIR OIL,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,CHOCOLATE,CHOCOLATE,CHOCOLATE,CHOCOLATE,CHOCOLATE,SANDWICH CAKE,BISCUIT,BISCUIT,CHOCOLATE,CHOCOLATE,COFFEE,SALT,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,DISHWASH BAR,SHAMPOO,SALT,DETERGENT POWDER,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASTA,SALT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,COOKING OIL,TOOTH PASTE,TEA POWDER,NOODLES,CHOCOLATE,TOOTH PASTE,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,DETERGENT POWDER,COOKING OIL,DISHWASH BAR,FACE CREAM,SALT,COOKING OIL,BISCUIT,TOOTH PASTE,BATHING SOAP,BATHING SOAP,BATHING SOAP,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,DETERGENT POWDER,BATHING SOAP,GOOD KNIGHT LIQUID,CHOCOLATE,SALT,CHOCOLATE,DISHWASH BAR,WASHING BAR,TOOTH PASTE,TOOTH PASTE,BATHING SOAP,TOOTH BRUSH,TOOTH BRUSH,HAIR OIL,HAIR OIL,FACE WASH,BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,
SUGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,BATHING SOAP,GOOD KNIGHT LIQUID,CHOCOLATE,JAM,BISCUIT,SALT,DETERGENT POWDER,TOOTH PASTE,WASHING BAR,HAND WASH,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,WASHING BAR,DISHWASH BAR,PAPAD,BATHING SOAP,DETERGENT POWDER,DETERGENT POWDER,SUGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,PAPAD,COFFEE,BATHING SOAP,TOOTH BRUSH,TOOTH BRUSH,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,BISCUIT,SUGAR,COFFEE,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BATHING SOAP,SALT,DETERGENT POWDER,BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,BISCUIT,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,DETERGENT POWDER,SUGAR,TEA POWDER,TOOTH PASTE,BATHING SOAP,WASHING BAR,GOOD KNIGHT LIQUID,COOKING OIL,DISHWASH LIQUID,WASHING POWDER,TOOTH POWDER,TEA POWDER,SALT,BATHING SOAP,TOOTH PASTE,WASHING BAR,WASHING BAR,DETERGENT POWDER,COFFEE,,,,,,,,,,,,,,,,,,,,
SALT,COOKING OIL,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BATHING SOAP,DISHWASH BAR,DETERGENT POWDER,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TOOTH PASTE,HAIR OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIR OIL,HAIR OIL,BATHING SOAP,TOOTH PASTE,TOOTH PASTE,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE CREAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETCHUP,BATHING SOAP,PAPAD,COOKING OIL,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BODY LOTION,WASHING BAR,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,CHOCOLATE,COFFEE,COOKING OIL,DISHWASH BAR,WASHING BAR,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,BISCUIT,BISCUIT,WASHING BAR,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BISCUIT,SALT,DETERGENT POWDER,DISHWASH BAR,BISCUIT,COFFEE,BISCUIT,BOURNVITA,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,DISHWASH BAR,JAM,SALT,DETERGENT POWDER,SHAMPOO,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,CHOCOLATE,TEA POWDER,TOOTH BRUSH,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIR OIL,WASHING BAR,WASHING BAR,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,WASHING BAR,DISHWASH LIQUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING BAR,PAPAD,SALT,TEA POWDER,BISCUIT,PAPAD,CHOCOLATE,CHOCOLATE,DETERGENT POWDER,BATHING SOAP,DISHWASH BAR,WASHING BAR,TOOTH PASTE,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,DISHWASH BAR,DETERGENT POWDER,BATHING SOAP,BATHING SOAP,SALT,TOOTH PASTE,DETERGENT POWDER,BATHING SOAP,BATHING SOAP,BATHING SOAP,BATHING SOAP,BATHING SOAP,PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BISCUIT,KETCHUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,TEA POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING POWDER,SUGAR,SALT,BATHING SOAP,COOKING OIL,TEA POWDER,TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH BRUSH,WASHING BAR,CHOCOLATE,BISCUIT,BISCUIT,BISCUIT,BISCUIT,BATHING SOAP,TOOTH PASTE,BATHING SOAP,WASHING BAR,DETERGENT POWDER,BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH BRUSH,TOOTH PASTE,TOOTH POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,COFFEE,BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING LIQUID,BISCUIT,BISCUIT,SHAMPOO,WASHING BAR,BATHING SOAP,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,BISCUIT,TOOTH PASTE,COFFEE,COOKING OIL,COFFEE,TEA POWDER,TOOTH PASTE,WASHING LIQUID,TOOTH BRUSH,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,HAND WASH,TOOTH PASTE,DETERGENT POWDER,WASHING BAR,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,SUGAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,HAIR OIL,WASHING BAR,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,TEA POWDER,DETERGENT POWDER,WASHING LIQUID,TOOTH PASTE,SANDWICH CAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,DISHWASH LIQUID,COFFEE,SALT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,NOODLES,BISCUIT,CHOCOLATE,BISCUIT,CHOCOLATE,PASTA,BISCUIT,DETERGENT POWDER,JAM,DISHWASH BAR,CHOCOLATE,TEA POWDER,WASHING BAR,BATHING SOAP,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH BRUSH,BISCUIT,BISCUIT,WASHING BAR,CHOCOLATE,BISCUIT,WASHING BAR,BISCUIT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,BATHING SOAP,BISCUIT,BISCUIT,DETERGENT POWDER,WASHING BAR,WASHING BAR,BATHING SOAP,CHOCOLATE,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TEA POWDER,PAPAD,SALT,BISCUIT,BISCUIT,BISCUIT,DETERGENT POWDER,HAND WASH,WASHING POWDER,BATHING SOAP,BATHING SOAP,TOOTH PASTE,CHOCOLATE,CHOCOLATE,DISHWASH BAR,WASHING BAR,WASHING BAR,BATHING SOAP,BATHING SOAP,CHOCOLATE,COFFEE,BATHING SOAP,,,,,,,,,,,,,,,,,
COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,WASHING BAR,DETERGENT POWDER,DISHWASH BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOURNVITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,COFFEE,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,DETERGENT POWDER,DETERGENT POWDER,DISHWASH LIQUID,SALT,JAM,WASHING BAR,BATHING SOAP,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,BISCUIT,HAIR OIL,BISCUIT,SALT,PAPAD,DETERGENT POWDER,BOURNVITA,BATHING SOAP,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BODY LOTION,WASHING POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,FACE WASH,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,BATHING SOAP,PAPAD,BISCUIT,HAIR OIL,TOOTH BRUSH,TEA POWDER,HAIR OIL,DETERGENT POWDER,SALT,SALT,PASTA,DISHWASH BAR,GOOD KNIGHT LIQUID,DETERGENT POWDER,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,HAIR OIL,WASHING BAR,DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TEA POWDER,WASHING BAR,CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAND WASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,DETERGENT POWDER,TOOTH PASTE,HAIR OIL,WASHING BAR,TEA POWDER,BISCUIT,BATHING SOAP,COOKING OIL,SUGAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,DISHWASH BAR,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,WASHING BAR,TOOTH PASTE,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING BAR,BATHING SOAP,CHOCOLATE,BISCUIT,BISCUIT,COFFEE,BISCUIT,HAIR OIL,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE WASH,DISHWASH BAR,WASHING BAR,WASHING BAR,BISCUIT,BISCUIT,TOOTH PASTE,CHOCOLATE,WASHING BAR,BATHING SOAP,TOOTH PASTE,SALT,PAPAD,WASHING POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,JAM,TEA POWDER,SUGAR,HAIR OIL,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,TOOTH PASTE,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,SALT,TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAND WASH,CHOCOLATE,CHOCOLATE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,BISCUIT,DISHWASH BAR,DISHWASH LIQUID,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,COFFEE,TEA POWDER,SUGAR,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
